ref_date;INTERVAL;5;34;50;61;90;100;125;173;200;215;235;250;300;435;500;600;870;1000;1080;1350;1500;1624;1917;2000;2096;2390;2500;3000;4001;5000
01/01/2020;11;1021;1122;2991;833;753;8265;731;856;2793;195;285;3262;362;330;1510;70;59;312;5;3;52;0;1;6;0;0;13;1;0;1
01/01/2020;10;1009;1153;3036;796;796;8229;724;820;2654;196;324;3173;400;321;1545;64;44;283;7;5;57;3;1;4;1;0;31;0;1;5
01/01/2020;8;999;1122;2985;815;732;8249;783;855;2739;189;279;3188;390;330;1520;62;46;286;8;4;60;0;0;3;3;1;29;0;0;3
01/01/2020;14;992;1124;3097;823;748;8377;768;846;2717;182;259;3198;386;311;1515;55;43;308;6;3;41;0;0;4;0;1;18;1;0;6
01/01/2020;13;964;1130;3008;780;735;8184;795;831;2765;165;280;3136;397;348;1448;65;51;280;1;4;61;0;1;5;3;1;21;0;1;4
01/01/2020;15;1000;1153;3030;785;732;8253;735;775;2811;202;287;3230;378;326;1479;58;54;271;7;8;50;2;1;9;0;2;22;1;0;3
01/01/2020;13;1009;1138;3065;864;727;8201;741;848;2830;173;274;3158;372;295;1566;58;47;290;8;6;52;0;0;7;0;1;23;0;0;4
01/01/2020;11;956;1139;3059;813;738;8345;717;856;2754;190;263;3149;376;322;1542;55;47;294;5;4;42;1;0;8;0;1;21;1;0;3
01/01/2020;9;1000;1114;3008;839;751;8191;752;837;2627;180;306;3294;403;341;1434;62;50;327;8;8;71;0;0;4;2;1;24;1;2;13
01/01/2020;7;961;1118;2946;801;730;8378;799;825;2709;194;289;3270;396;351;1517;57;54;285;8;2;63;1;1;5;0;0;21;1;0;4
01/01/2020;7;979;1113;3036;825;703;8195;683;835;2760;170;269;3253;361;331;1559;74;56;303;7;7;77;1;0;7;0;1;23;2;0;2
01/01/2020;9;941;1157;3042;810;726;8152;751;812;2858;195;288;3219;383;310;1509;69;41;299;3;7;61;3;0;4;1;0;16;1;0;6
01/01/2020;9;1036;1122;2942;803;709;8160;769;861;2769;182;267;3207;413;306;1489;52;42;323;5;5;56;1;1;6;4;3;27;2;1;8
01/01/2020;14;1016;1100;3035;787;706;8134;721;858;2776;167;263;3118;377;314;1465;65;62;275;6;6;60;0;0;7;0;2;23;1;1;4
01/01/2020;10;978;1163;3162;824;697;8177;764;803;2762;169;270;3147;370;338;1586;63;51;330;6;4;75;2;2;3;2;1;27;0;0;5
01/01/2020;15;1017;1141;2990;803;724;8017;718;816;2746;197;266;3227;425;302;1498;62;40;266;5;13;57;1;2;2;0;0;29;0;0;12
01/01/2020;13;998;1026;2986;811;763;8179;728;769;2664;193;299;3284;369;337;1507;47;57;304;4;3;70;1;1;6;1;0;20;1;1;6
01/01/2020;8;1045;1134;3097;804;752;8222;730;837;2747;198;286;3208;400;320;1495;60;57;287;6;5;53;0;0;8;1;1;31;0;0;8
