ref_date;INTERVAL;5;34;50;61;90;100;125;173;200;215;235;250;300;435;500;600;870;1000;1080;1350;1500;1624;1917;2000;2096;2390;2500;3000;4001;5000
01/01/2020;9;986;1141;3025;838;710;8037;760;819;2791;198;286;3285;418;324;1443;64;49;327;3;3;68;2;1;5;0;0;29;1;0;4
01/01/2020;8;984;1074;3004;809;714;8275;695;874;2710;213;279;3146;388;318;1477;61;39;291;4;4;52;3;1;6;0;1;23;0;1;1
01/01/2020;14;968;1143;3014;809;691;8326;807;886;2862;202;306;3233;368;344;1483;69;49;298;5;3;62;0;2;4;2;0;20;2;0;2
01/01/2020;11;1047;1127;3094;817;732;7963;737;786;2690;178;270;3003;419;319;1587;71;68;262;4;2;69;1;0;7;0;3;18;0;0;4
01/01/2020;20;957;1183;2970;857;780;8215;741;875;2814;183;247;3086;406;322;1510;56;37;283;7;3;66;1;1;7;0;2;17;0;0;4
01/01/2020;13;1025;1115;3086;822;711;8333;718;790;2771;176;286;3161;416;340;1517;69;56;282;4;7;62;0;1;4;0;0;13;0;0;3
01/01/2020;6;1007;1084;3067;834;696;8385;695;773;2811;195;266;3131;392;325;1578;89;60;312;3;1;66;0;2;7;0;0;22;0;0;4
01/01/2020;11;1035;1130;3003;884;727;8345;749;827;2817;165;288;3145;408;328;1423;62;61;268;3;7;61;2;2;10;1;0;26;0;1;4
01/01/2020;13;969;1129;3088;862;712;8238;765;863;2724;207;266;3119;392;337;1507;56;57;290;7;4;60;1;0;7;2;0;28;2;1;11
01/01/2020;18;1050;1184;2973;787;710;8206;743;815;2807;192;276;3245;416;325;1499;69;51;277;8;9;58;2;1;8;0;0;26;0;0;6
01/01/2020;10;1053;1139;3037;812;664;8082;793;868;2719;160;282;3238;397;322;1493;57;58;306;11;9;50;0;0;5;2;3;31;0;0;6
01/01/2020;15;1008;1106;3057;793;790;8230;793;819;2740;181;271;3213;402;331;1496;78;50;299;10;4;80;3;4;9;0;0;31;0;1;3
01/01/2020;17;1061;1147;3036;837;717;8265;758;759;2717;214;274;3121;415;339;1452;56;42;265;5;6;52;0;2;5;4;2;19;0;0;9
01/01/2020;15;1012;1160;2974;856;725;8138;739;845;2730;173;260;3128;387;343;1516;63;48;269;6;6;56;1;0;9;0;3;16;0;0;1
01/01/2020;11;958;1109;3007;824;751;8310;755;756;2778;216;271;3166;383;275;1463;68;54;302;5;7;71;2;1;4;0;2;16;1;0;3
01/01/2020;11;1007;1126;3024;822;698;8176;709;834;2822;177;258;3164;408;326;1483;66;50;270;3;4;69;1;1;6;0;0;23;1;0;4
01/01/2020;7;1033;1142;3108;883;684;8382;720;867;2738;209;270;3212;421;320;1484;51;44;323;12;4;56;1;1;8;2;2;28;0;0;6
01/01/2020;7;1020;1125;2993;832;727;8119;743;810;2693;182;279;3209;408;317;1562;79;57;342;5;9;63;3;0;2;1;1;20;1;0;3
01/01/2020;9;994;1126;3029;813;739;8185;765;838;2884;186;244;3209;360;315;1504;64;54;296;4;5;55;1;0;9;1;0;14;0;0;3
01/01/2020;7;982;1135;3045;842;696;8188;710;845;2699;169;317;3122;379;340;1551;62;43;313;4;4;79;1;0;6;0;1;20;2;0;5
01/01/2020;10;955;1128;2979;820;722;8211;723;818;2773;212;296;3260;368;348;1549;69;65;302;4;3;66;1;0;8;1;3;18;0;0;5
01/01/2020;5;1025;1176;2912;847;698;8318;755;849;2764;190;260;3281;388;314;1582;77;48;314;3;3;68;2;0;4;1;1;25;0;0;9
01/01/2020;11;1018;1099;3058;812;751;8424;768;806;2693;207;289;3167;412;317;1454;61;43;309;3;6;59;1;0;5;3;1;23;1;1;6
01/01/2020;13;1027;1145;3024;819;721;8281;742;808;2724;197;295;3188;396;293;1471;58;50;302;8;5;57;1;0;2;2;0;30;1;0;6
02/01/2020;14;994;1117;3036;862;761;8142;729;849;2678;196;301;3202;357;324;1524;62;52;273;3;3;67;3;1;6;0;0;15;2;1;2
02/01/2020;12;954;1145;3027;820;707;8281;720;830;2746;174;275;3205;402;317;1538;64;60;293;10;5;57;0;0;9;2;2;18;1;0;4
02/01/2020;16;947;1130;2970;832;699;8243;747;802;2797;194;294;3223;391;293;1540;67;51;302;6;7;61;0;1;5;2;0;23;0;0;5
02/01/2020;17;1034;1099;3116;782;743;8084;735;784;2836;183;293;3179;401;304;1507;72;54;317;5;10;65;0;0;8;3;0;22;0;1;3
02/01/2020;7;1017;1163;2984;882;743;8262;757;844;2747;203;297;3268;408;305;1525;61;53;303;7;2;55;0;2;8;0;1;21;3;0;3
02/01/2020;11;1030;1119;3052;839;769;8002;768;881;2780;187;299;3237;398;343;1498;69;55;294;5;5;66;0;0;8;2;0;17;2;0;5
02/01/2020;11;957;1067;3028;887;707;8301;717;835;2812;184;244;3145;390;340;1570;48;46;327;8;3;58;2;1;8;1;2;25;0;0;3
02/01/2020;18;1009;1118;3033;813;795;8183;780;858;2780;215;254;3102;425;310;1507;51;49;301;5;1;50;1;0;5;0;3;21;1;1;4
02/01/2020;14;1020;1156;3060;807;725;8218;719;874;2724;192;300;3157;394;320;1499;58;62;286;8;1;67;0;0;2;1;1;19;0;1;5
02/01/2020;12;965;1050;2957;832;714;8169;742;826;2766;196;281;3300;425;330;1485;49;58;297;7;5;67;1;0;7;2;0;16;0;2;5
02/01/2020;12;964;1159;3010;791;701;8362;776;857;2775;199;278;3091;383;303;1442;58;45;300;4;4;54;0;0;8;1;0;19;0;0;8
02/01/2020;11;990;1153;2958;810;699;8259;778;830;2815;208;251;3172;387;335;1473;55;58;311;11;4;67;1;0;6;0;0;17;0;0;4
02/01/2020;10;970;1143;3000;793;687;8244;739;848;2862;198;293;3130;399;330;1520;67;47;306;7;11;74;3;0;8;1;1;19;0;1;3
02/01/2020;15;1023;1170;2985;857;705;8231;727;794;2757;213;311;3153;394;325;1511;62;54;299;7;5;66;1;0;4;0;3;20;2;1;5
02/01/2020;9;1030;1168;2992;870;729;8296;766;860;2819;202;292;3168;408;299;1468;60;46;305;7;3;66;1;1;12;0;0;16;0;1;10
02/01/2020;15;1023;1135;3057;830;709;8367;760;809;2738;189;265;3306;379;324;1513;57;52;284;6;5;59;0;2;5;3;2;27;1;0;3
02/01/2020;9;990;1124;3075;773;779;8130;729;842;2696;177;253;3213;374;312;1514;64;42;319;8;10;59;0;1;5;0;0;21;0;0;3
02/01/2020;12;1008;1188;3112;836;733;8228;740;827;2699;176;256;3190;369;308;1500;61;67;329;4;5;69;0;2;9;3;3;15;1;2;5
02/01/2020;7;1027;1147;2960;814;723;8167;773;799;2715;187;250;3135;391;323;1500;59;40;327;8;6;61;0;0;6;2;1;18;1;0;6
02/01/2020;9;952;1141;3091;823;698;8171;741;868;2746;178;286;3178;404;341;1495;44;49;297;2;3;68;0;2;8;1;2;16;0;0;3
02/01/2020;10;1038;1090;3116;784;754;8385;724;820;2767;195;265;3151;401;337;1468;44;66;315;8;4;56;3;0;5;3;2;23;0;0;2
02/01/2020;9;1012;1133;3059;802;758;8234;717;819;2711;170;286;3181;386;325;1473;66;44;304;0;6;69;1;0;7;1;1;24;0;2;4
02/01/2020;9;991;1122;2938;860;753;8269;716;844;2837;190;264;3129;404;319;1481;60;54;301;6;8;68;0;0;2;0;2;26;0;1;8
02/01/2020;11;1029;1137;3004;820;757;8077;760;838;2656;200;286;3129;368;349;1501;70;44;292;5;6;75;1;0;4;0;2;20;0;3;7
03/01/2020;13;960;1090;2966;846;722;8398;770;826;2719;186;251;3174;401;321;1553;59;42;300;3;8;59;2;0;6;4;2;21;2;1;9
03/01/2020;6;1013;1162;3057;801;770;8046;722;812;2860;186;270;3308;391;324;1454;61;62;310;7;5;61;1;0;6;1;1;22;0;0;8
