ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;14;2878;8958;3262;4151;2170;483;79;7;21;7
01/01/2020;9;2900;9027;3215;4272;2142;425;82;7;27;8
01/01/2020;19;2982;8978;3139;4260;2242;402;84;6;21;12
01/01/2020;10;3028;9101;3271;4205;2171;407;97;4;34;5
01/01/2020;9;2959;8977;3259;4172;2120;421;92;6;19;6
01/01/2020;11;2888;9075;3125;4283;2165;441;89;4;26;7
01/01/2020;14;3051;9030;3210;4299;2148;472;79;5;28;10
01/01/2020;16;2975;8998;3262;4110;2127;400;98;9;22;5
01/01/2020;12;2883;9001;3296;4145;2186;400;85;3;28;9
01/01/2020;13;3003;8986;3267;4187;2177;451;80;6;28;6
01/01/2020;13;2927;9069;3340;4128;2121;454;90;6;22;11
01/01/2020;13;2959;8926;3264;4164;2153;405;94;4;30;12
01/01/2020;8;2963;9097;3414;4232;2287;437;80;7;33;5
01/01/2020;17;2928;9195;3195;4285;2203;433;89;10;22;11
01/01/2020;17;2950;8987;3292;4170;2201;465;104;6;36;6
01/01/2020;6;2962;9191;3273;4254;2135;449;92;2;23;16
01/01/2020;16;3072;9144;3212;4190;2102;429;90;5;21;5
01/01/2020;11;2916;9025;3203;4239;2178;413;92;9;23;3
01/01/2020;12;3009;8987;3324;4200;2236;421;84;2;33;2
01/01/2020;18;2947;8993;3297;4252;2048;386;93;6;24;9
01/01/2020;12;2925;9004;3296;4130;2144;403;92;3;22;11
01/01/2020;13;2889;9042;3259;4175;2187;410;82;7;32;6
01/01/2020;12;3093;9014;3272;4219;2230;432;93;4;23;5
01/01/2020;16;3008;8971;3232;4100;2206;445;86;4;26;4
02/01/2020;9;2981;9002;3275;4233;2098;434;80;9;30;5
02/01/2020;16;2924;9164;3267;4217;2210;438;97;6;25;9
02/01/2020;11;2903;8969;3288;4126;2239;421;90;4;28;11
02/01/2020;9;2996;9037;3244;4250;2149;448;70;5;28;13
02/01/2020;17;2877;9280;3243;4175;2148;420;88;7;27;8
02/01/2020;10;3014;9111;3250;4183;2225;431;90;7;26;7
02/01/2020;19;2955;9118;3296;4244;2225;458;92;7;24;6
02/01/2020;16;2889;9085;3332;4259;2125;457;78;9;35;6
02/01/2020;12;2940;9193;3252;4160;2178;464;86;6;23;6
02/01/2020;7;3011;9134;3227;4201;2149;416;82;3;28;4
02/01/2020;9;2889;9052;3268;4182;2177;469;87;12;28;1
02/01/2020;17;2929;9037;3329;4106;2145;451;88;6;30;5
02/01/2020;12;2931;8984;3279;4225;2203;438;93;7;27;8
02/01/2020;13;2930;8999;3336;4114;2177;448;92;7;32;7
02/01/2020;7;2943;8843;3232;4157;2188;444;79;7;30;8
02/01/2020;12;2938;9088;3360;4209;2134;420;101;3;31;6
02/01/2020;10;2935;9097;3318;4204;2159;429;83;2;23;8
02/01/2020;14;2888;9069;3245;4111;2194;431;72;3;18;5
02/01/2020;12;2962;8928;3331;4207;2180;419;82;4;25;7
02/01/2020;9;2951;9004;3340;4202;2157;421;91;7;22;8
02/01/2020;10;3021;9091;3321;4292;2167;419;96;11;18;7
02/01/2020;14;3032;9038;3285;4257;2217;438;109;2;32;10
02/01/2020;9;2892;8998;3335;4218;2184;462;90;7;31;7
02/01/2020;12;2967;8945;3354;4207;2125;446;95;10;36;9
03/01/2020;12;3013;8983;3190;4109;2162;460;83;7;30;13
03/01/2020;9;2996;8920;3244;4204;2125;435;87;5;20;9
03/01/2020;12;2912;9196;3201;4213;2245;450;93;6;29;9
03/01/2020;9;2961;9018;3206;4154;2185;442;121;7;23;10
03/01/2020;12;2890;9083;3274;4176;2091;455;79;10;28;9
03/01/2020;10;2934;8956;3321;4300;2155;479;91;5;26;4
03/01/2020;12;2929;8995;3289;4336;2110;414;83;6;29;7
03/01/2020;11;2957;8972;3248;4174;2215;417;68;9;23;7
03/01/2020;11;2847;9112;3307;4251;2204;440;116;6;28;8
03/01/2020;11;3057;9236;3256;4186;2150;456;90;8;25;5
03/01/2020;15;2927;9065;3238;4249;2150;455;94;6;30;7
03/01/2020;11;2973;8984;3363;4183;2200;449;84;6;23;10
03/01/2020;12;3002;9089;3268;4187;2131;432;89;3;21;11
03/01/2020;11;2922;9012;3316;4128;2237;420;84;10;23;6
03/01/2020;11;3006;8967;3252;4215;2168;420;101;9;24;6
03/01/2020;11;2943;9020;3307;4241;2196;427;89;7;30;3
03/01/2020;21;2946;8964;3310;4324;2149;467;84;5;16;11
03/01/2020;6;2909;9196;3293;4359;2166;465;71;6;26;7
03/01/2020;12;2968;9266;3381;4226;2165;423;77;7;31;9
03/01/2020;12;2992;9153;3138;4167;2211;441;88;8;21;11
03/01/2020;10;3013;8978;3223;4321;2121;410;102;7;18;6
03/01/2020;13;3004;8853;3270;4097;2138;478;81;3;36;7
03/01/2020;9;2909;9026;3225;4151;2264;438;88;10;32;3
03/01/2020;7;2972;9191;3273;4167;2167;441;90;6;29;4
04/01/2020;14;2907;9082;3251;4311;2181;419;88;11;23;10
04/01/2020;10;3059;8902;3384;4191;2189;446;90;9;25;8
04/01/2020;9;2987;9068;3278;4251;2159;424;93;4;21;9
04/01/2020;9;2965;9255;3208;4118;2292;461;105;3;24;12
04/01/2020;10;2915;8954;3301;4190;2177;428;103;6;24;6
04/01/2020;16;2970;8951;3330;4228;2166;443;83;12;24;9
04/01/2020;12;2990;9082;3377;4217;2131;437;101;8;18;9
