ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;7;2886;9086;3328;4155;2173;464;89;11;33;6
01/01/2020;10;2958;8917;3211;4059;2154;438;133;4;33;5
01/01/2020;13;2933;9040;3390;4270;2221;410;86;6;23;4
01/01/2020;11;2997;9174;3252;4262;2153;470;87;5;19;5
01/01/2020;15;2984;9215;3267;4106;2208;419;96;12;24;8
01/01/2020;11;2922;8981;3440;4244;2279;461;87;5;32;7
01/01/2020;5;2978;8986;3310;4158;2161;441;76;7;27;11
01/01/2020;12;2896;8991;3360;4154;2187;427;90;7;19;7
01/01/2020;11;2968;9235;3322;4181;2229;432;93;7;31;4
01/01/2020;14;2887;9173;3264;4186;2142;445;85;8;30;7
01/01/2020;13;3027;9134;3307;4063;2241;442;66;7;17;5
01/01/2020;7;2874;9020;3253;4295;2226;414;103;3;27;7
01/01/2020;9;2977;9007;3324;4145;2174;486;80;4;27;3
01/01/2020;8;2942;9119;3315;4232;2175;447;84;9;37;4
01/01/2020;14;2900;9003;3271;4287;2210;444;88;4;20;6
01/01/2020;9;2988;9119;3315;4179;2141;437;92;7;22;9
01/01/2020;7;2962;8981;3329;4149;2183;453;95;8;32;5
01/01/2020;7;3018;9056;3318;4223;2257;425;97;5;29;2
01/01/2020;14;2983;9062;3298;4313;2195;465;95;6;41;8
01/01/2020;6;2983;9192;3277;4172;2202;423;91;4;25;7
01/01/2020;11;2962;9028;3356;4085;2088;406;90;7;27;4
01/01/2020;13;2871;9037;3376;4130;2166;414;99;5;17;8
01/01/2020;16;3003;9243;3286;4281;2171;444;87;4;28;7
01/01/2020;10;2925;9165;3250;4274;2160;477;108;6;29;7
02/01/2020;9;2960;9077;3224;4257;2082;399;83;4;25;7
02/01/2020;9;2966;9033;3372;4272;2116;449;87;6;25;12
02/01/2020;11;2939;8911;3398;4091;2199;463;84;4;27;13
02/01/2020;13;2835;9193;3250;4286;2158;456;88;5;29;10
02/01/2020;12;2924;9089;3388;4207;2145;432;82;5;20;5
02/01/2020;17;2851;9092;3344;4173;2178;429;83;6;31;6
02/01/2020;9;2933;9099;3193;4158;2158;451;97;9;21;10
02/01/2020;8;3003;9169;3295;4315;2191;460;86;4;27;6
02/01/2020;12;2963;9094;3258;4149;2124;461;84;4;22;4
02/01/2020;5;2982;9143;3258;4097;2225;454;100;8;26;5
02/01/2020;11;2936;9127;3328;4190;2126;434;91;8;20;4
02/01/2020;14;2893;9140;3281;4326;2160;455;84;8;24;8
02/01/2020;18;3072;9040;3264;4236;2207;411;102;6;33;5
02/01/2020;9;2979;9173;3334;4185;2174;441;105;15;34;10
