ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;7;3012;9007;3258;4305;2149;467;98;3;31;7
01/01/2020;9;2975;9053;3285;4206;2107;410;85;3;29;7
01/01/2020;12;2879;8989;3321;4205;2226;433;92;4;23;9
01/01/2020;5;2882;9027;3221;4219;2156;426;100;7;26;10
01/01/2020;10;3046;9229;3256;4161;2194;432;106;4;22;5
01/01/2020;11;2968;9147;3233;4086;2227;426;85;8;29;4
01/01/2020;11;3050;9253;3357;4198;2214;443;95;5;19;10
01/01/2020;8;2836;9188;3275;4336;2220;439;76;6;32;7
01/01/2020;9;2925;9038;3347;4187;2208;436;110;3;18;7
01/01/2020;12;2961;9122;3333;4170;2092;426;94;3;34;7
01/01/2020;12;2914;9107;3278;4214;2119;445;87;6;21;9
01/01/2020;8;2888;9104;3317;4117;2201;486;72;4;31;9
01/01/2020;11;3073;9048;3251;4190;2153;468;105;9;31;8
01/01/2020;13;2972;9096;3325;4131;2195;427;95;5;28;5
01/01/2020;13;3049;9019;3331;4252;2152;404;80;6;31;7
01/01/2020;12;2987;8979;3389;4301;2230;461;101;7;34;8
01/01/2020;16;2993;8942;3250;4223;2185;425;81;5;24;10
01/01/2020;18;2994;9062;3259;4185;2122;460;81;4;20;5
01/01/2020;8;2832;9025;3355;4166;2172;406;87;6;28;4
01/01/2020;7;2977;9123;3211;4201;2124;411;91;4;27;6
01/01/2020;5;2860;9052;3271;4384;2151;448;96;4;25;11
01/01/2020;14;2959;9060;3337;4203;2214;454;98;3;31;7
01/01/2020;9;2909;9068;3156;4181;2142;467;81;8;23;13
01/01/2020;14;2836;9215;3358;4265;2097;431;92;5;29;11
02/01/2020;10;2991;9136;3211;4122;2178;409;96;4;33;5
02/01/2020;11;2975;9087;3318;4261;2231;438;98;6;28;7
02/01/2020;10;2947;8894;3305;4206;2211;498;77;6;22;8
02/01/2020;11;2938;9006;3273;4136;2259;432;108;8;29;12
02/01/2020;14;2911;8834;3323;4201;2219;438;114;4;19;2
02/01/2020;10;2975;9170;3285;4172;2136;428;98;3;18;14
02/01/2020;8;2925;9069;3275;4158;2154;422;97;4;28;8
02/01/2020;13;3098;8959;3184;4120;2214;457;91;5;26;9
02/01/2020;14;2998;9200;3246;4124;2191;428;100;7;22;8
02/01/2020;11;2906;8932;3325;4147;2191;423;100;4;31;10
02/01/2020;8;3001;9073;3377;4122;2184;470;94;11;33;6
02/01/2020;7;2993;9108;3302;4156;2193;448;90;6;24;8
02/01/2020;12;3030;8997;3291;4192;2180;410;73;6;29;6
02/01/2020;16;2952;9196;3202;4184;2237;459;87;12;27;7
02/01/2020;11;3036;8915;3243;4276;2227;432;82;4;24;12
02/01/2020;6;2952;8969;3230;4271;2078;398;94;8;25;6
02/01/2020;16;2982;9087;3315;4117;2089;455;73;5;29;5
02/01/2020;10;2981;9121;3225;4167;2202;438;86;4;24;8
02/01/2020;18;2908;8929;3264;4158;2155;435;101;5;31;5
02/01/2020;15;2925;9159;3249;4162;2098;440;97;4;30;6
02/01/2020;8;2931;9129;3217;4183;2130;459;74;8;25;6
02/01/2020;7;2998;9173;3342;4218;2211;427;94;10;19;7
02/01/2020;13;2907;9041;3277;4199;2182;445;103;6;31;8
02/01/2020;9;2897;8930;3176;4162;2192;419;87;6;27;9
03/01/2020;7;2984;9079;3252;4202;2192;439;82;8;30;2
03/01/2020;8;2963;8968;3262;4169;2244;423;85;7;26;6
03/01/2020;15;3018;9000;3274;4094;2215;457;85;5;32;7
03/01/2020;10;3104;9221;3193;4283;2185;438;98;4;33;8
03/01/2020;14;2854;9006;3263;4141;2162;448;93;4;26;4
03/01/2020;15;2929;9035;3376;4190;2204;433;82;9;38;7
03/01/2020;12;2881;9072;3267;4165;2126;449;87;9;26;6
03/01/2020;15;2914;8924;3320;4260;2175;451;88;11;25;4
03/01/2020;12;2921;9085;3346;4194;2121;418;79;8;26;8
03/01/2020;11;2924;9101;3270;4198;2176;459;93;5;27;9
03/01/2020;8;2995;9123;3206;4120;2093;429;100;2;30;5
03/01/2020;12;2942;8929;3136;4259;2147;450;79;7;20;7
