ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;17;2931;9241;3253;4200;2145;454;87;6;33;10
01/01/2020;15;3004;8965;3276;4062;2154;418;94;5;32;4
01/01/2020;11;2903;8991;3310;4167;2168;431;88;6;30;12
01/01/2020;6;2961;8956;3257;4110;2141;448;114;7;30;4
01/01/2020;8;2983;9087;3370;4256;2226;437;92;9;39;3
01/01/2020;16;2978;9015;3271;4217;2114;462;81;6;30;7
01/01/2020;15;2903;8957;3289;4167;2273;451;105;9;27;3
01/01/2020;8;2974;9117;3265;4145;2177;455;83;6;24;11
01/01/2020;13;2932;8967;3245;4261;2192;420;94;8;27;6
01/01/2020;15;3001;9002;3316;4304;2116;424;106;8;27;10
01/01/2020;11;2936;8887;3358;4141;2169;441;89;6;29;5
01/01/2020;10;2908;9024;3255;4130;2132;425;84;5;17;6
01/01/2020;7;2889;9216;3260;4192;2274;419;82;8;28;5
01/01/2020;14;2925;9098;3317;4193;2103;420;95;5;30;7
01/01/2020;11;3038;9065;3190;4285;2193;456;74;7;24;11
01/01/2020;17;2947;9184;3367;4297;2168;432;95;2;26;9
01/01/2020;9;2994;9087;3243;4192;2127;421;64;6;28;6
01/01/2020;12;2835;8948;3340;4211;2219;442;73;7;26;7
01/01/2020;14;2927;9009;3288;4241;2130;459;101;4;19;14
01/01/2020;18;2893;9029;3206;4246;2185;408;96;10;25;5
01/01/2020;12;2981;9044;3267;4230;2175;452;101;11;22;12
01/01/2020;9;2895;9111;3266;4197;2155;432;79;5;28;9
01/01/2020;11;2916;8875;3161;4113;2192;446;89;3;24;8
01/01/2020;12;2904;9154;3204;4195;2103;424;73;5;28;11
02/01/2020;13;3044;9108;3316;4217;2138;413;83;6;24;5
02/01/2020;11;2954;9179;3245;4259;2222;412;84;4;33;11
02/01/2020;6;2917;9042;3376;4198;2107;447;95;7;31;4
02/01/2020;9;3014;9020;3336;4215;2149;467;85;7;18;5
02/01/2020;8;3002;9150;3267;4341;2134;452;77;5;29;5
02/01/2020;14;3075;9019;3298;4232;2189;487;93;6;30;7
02/01/2020;12;3051;9117;3297;4227;2151;436;82;10;19;6
02/01/2020;9;2878;9047;3315;4192;2144;415;94;5;29;8
02/01/2020;11;2927;8969;3304;4288;2042;412;91;13;33;14
02/01/2020;12;2845;8980;3314;4274;2299;431;82;5;19;6
02/01/2020;8;2971;8909;3373;4144;2197;434;58;13;40;9
02/01/2020;8;2960;8964;3170;4321;2219;473;103;6;29;6
02/01/2020;13;2969;9125;3276;4289;2127;444;88;5;33;12
02/01/2020;19;2860;9224;3292;4108;2172;444;96;5;21;12
02/01/2020;19;3006;9140;3263;4255;2135;465;86;6;24;10
02/01/2020;14;2894;8990;3286;4303;2075;409;86;4;22;13
02/01/2020;9;3004;9074;3312;4243;2073;460;78;4;22;8
02/01/2020;12;2901;9030;3282;4282;2114;425;93;4;37;9
02/01/2020;10;2974;8945;3268;4201;2134;397;82;9;33;10
02/01/2020;17;2917;9135;3294;4122;2157;449;108;3;26;3
02/01/2020;9;3021;9084;3266;4198;2137;446;100;3;17;10
02/01/2020;12;2953;8870;3343;4145;2176;433;96;7;33;9
02/01/2020;9;3014;9082;3327;4361;2243;439;72;6;27;6
02/01/2020;11;3007;8989;3279;4206;2167;475;92;10;25;6
03/01/2020;18;2896;9034;3288;4160;2218;472;88;7;22;8
03/01/2020;8;2981;9177;3234;4081;2152;476;84;8;35;3
03/01/2020;15;2913;9046;3310;4223;2144;446;105;7;25;12
03/01/2020;9;2983;9087;3248;4246;2084;445;101;9;25;8
03/01/2020;9;2995;9190;3358;4166;2172;434;78;4;27;9
03/01/2020;8;2980;9013;3285;4138;2245;428;95;5;26;3
03/01/2020;10;3016;9203;3216;4207;2251;423;87;9;28;7
03/01/2020;13;2831;9087;3282;4069;2151;425;73;8;32;9
03/01/2020;2;2917;9037;3319;4282;2117;420;84;4;24;9
03/01/2020;20;2901;9275;3176;4207;2174;454;77;3;19;4
03/01/2020;11;2945;9084;3203;4132;2154;436;91;5;24;8
03/01/2020;12;2859;8946;3228;4190;2196;444;93;9;22;7
03/01/2020;10;3011;8977;3246;4298;2196;416;84;7;28;6
03/01/2020;8;3037;9047;3330;4233;2273;487;95;4;26;13
03/01/2020;14;3017;9009;3328;4023;2052;462;88;8;31;5
03/01/2020;10;2935;9241;3295;4168;2139;431;93;6;32;8
03/01/2020;10;2927;9111;3322;4244;2265;477;88;9;31;8
03/01/2020;7;2871;9189;3434;4102;2210;465;87;5;25;5
03/01/2020;17;2976;9149;3352;4164;2195;457;112;5;31;9
03/01/2020;12;2984;9118;3224;4132;2154;461;98;6;28;9
03/01/2020;12;2984;9207;3312;4184;2215;411;92;4;30;7
03/01/2020;11;2862;8960;3338;4184;2260;423;87;6;33;9
03/01/2020;14;3064;8902;3144;4217;2173;462;88;4;28;4
03/01/2020;6;2858;9162;3266;4083;2154;467;99;6;31;5
04/01/2020;17;3030;8991;3265;4273;2327;414;86;5;25;10
04/01/2020;13;2946;9151;3290;4201;2234;455;101;7;36;9
04/01/2020;12;2898;9084;3312;4173;2214;424;96;5;25;5
04/01/2020;10;3004;9103;3255;4168;2153;439;93;7;22;4
04/01/2020;9;3050;9040;3257;4164;2227;450;103;6;22;8
04/01/2020;7;2954;9109;3202;4211;2151;421;83;7;13;6
04/01/2020;8;2913;9094;3324;4321;2151;452;93;5;33;7
04/01/2020;13;2901;9185;3337;4190;2231;428;99;11;34;8
04/01/2020;12;2938;8978;3213;4178;2186;448;88;9;21;10
04/01/2020;12;2996;9070;3381;4229;2116;455;89;6;30;11
04/01/2020;11;2949;9135;3272;4222;2164;473;84;3;28;7
04/01/2020;11;2970;9085;3345;4154;2129;444;75;5;16;6
04/01/2020;18;2936;9023;3311;4307;2129;452;68;5;25;5
04/01/2020;11;2940;8954;3426;4070;2169;380;82;3;27;5
04/01/2020;10;2914;9061;3386;4194;2194;479;74;7;24;6
04/01/2020;6;2946;8960;3316;4174;2093;448;91;10;24;9
04/01/2020;18;2966;9098;3238;4334;2166;436;90;3;35;9
04/01/2020;6;2996;9134;3308;4167;2168;455;83;8;35;3
04/01/2020;12;2924;9235;3228;4212;2160;420;109;4;23;7
04/01/2020;9;2953;9000;3285;4240;2199;443;86;2;30;6
04/01/2020;10;2944;9126;3366;4291;2178;445;97;8;21;6
04/01/2020;21;2999;9179;3230;4168;2113;453;83;7;28;4
04/01/2020;18;2962;9011;3239;4314;2244;424;101;7;23;8
04/01/2020;12;2967;9046;3369;4245;2227;441;101;9;20;4
05/01/2020;13;2965;9037;3278;4221;2161;468;73;10;30;12
05/01/2020;10;2991;9122;3337;4246;2236;418;92;9;17;8
05/01/2020;10;2893;8957;3366;4278;2241;407;83;6;31;9
05/01/2020;15;2911;8881;3337;4196;2190;462;93;10;25;8
05/01/2020;10;2877;9044;3307;4134;2151;422;83;7;28;6
05/01/2020;17;2891;9129;3218;4091;2160;434;96;8;25;9
05/01/2020;11;2945;9018;3311;4258;2085;434;77;1;31;5
05/01/2020;19;3042;9050;3119;4251;2238;472;91;4;31;7
05/01/2020;14;2975;9020;3322;4167;2101;460;99;10;21;8
05/01/2020;12;2989;9137;3296;4262;2257;436;102;3;26;9
05/01/2020;12;2936;9003;3233;4216;2243;478;84;8;27;8
05/01/2020;16;2981;8982;3204;4336;2181;444;79;5;23;2
05/01/2020;8;2989;9007;3189;4234;2220;436;75;6;31;7
05/01/2020;12;2914;9173;3323;4283;2246;443;70;2;28;7
05/01/2020;14;2940;9097;3395;4263;2141;419;89;8;25;5
05/01/2020;11;2931;9077;3260;4197;2203;411;96;6;21;9
05/01/2020;9;2915;9157;3249;4090;2185;444;82;4;23;9
05/01/2020;7;2872;8971;3213;4087;2190;471;80;5;24;7
05/01/2020;12;2965;8998;3259;4148;2213;460;72;11;21;5
05/01/2020;12;2939;9039;3354;4282;2167;403;80;6;19;8
05/01/2020;10;2988;8944;3176;4128;2166;439;88;6;21;6
05/01/2020;17;2965;8886;3165;4303;2249;465;95;4;28;8
05/01/2020;12;2946;9165;3346;4128;2250;469;112;7;29;2
05/01/2020;10;2981;9045;3203;4159;2229;436;88;7;31;4
06/01/2020;8;2900;9235;3251;4188;2181;433;85;1;25;7
06/01/2020;14;2825;9139;3394;4220;2132;423;84;8;24;9
06/01/2020;11;2974;9107;3307;4224;2134;472;88;7;26;13
06/01/2020;13;2939;8994;3281;4141;2128;449;103;10;27;6
06/01/2020;9;2924;9003;3333;4076;2180;409;94;7;22;7
06/01/2020;11;3038;8986;3321;4080;2179;487;102;5;30;5
06/01/2020;9;2964;9004;3326;4189;2135;438;103;2;22;4
06/01/2020;9;2999;9150;3321;4256;2182;481;91;5;34;7
06/01/2020;7;3004;9047;3270;4177;2102;444;94;3;31;12
06/01/2020;13;2959;8999;3310;4157;2265;436;96;10;23;8
06/01/2020;12;3077;9007;3304;4112;2171;445;81;5;25;9
06/01/2020;16;2921;9061;3190;4336;2138;419;76;7;27;12
06/01/2020;13;2896;9208;3201;4230;2222;467;91;4;25;3
06/01/2020;15;3000;9159;3279;4287;2114;420;86;9;26;5
06/01/2020;11;2903;9077;3188;4182;2148;433;76;4;31;7
06/01/2020;9;3076;9020;3321;4211;2134;457;97;2;27;12
06/01/2020;8;2927;9131;3266;4107;2218;465;80;4;21;14
06/01/2020;10;2928;9044;3399;4210;2203;476;107;7;27;6
06/01/2020;14;3005;9200;3268;4137;2124;427;103;9;30;9
06/01/2020;9;2919;9073;3254;4242;2130;444;84;7;27;10
06/01/2020;14;3040;9066;3347;4192;2068;413;90;9;26;8
06/01/2020;10;2905;9201;3259;4206;2164;423;103;6;24;6
06/01/2020;13;2944;9101;3273;4140;2161;418;102;5;19;15
06/01/2020;9;2951;8925;3228;4249;2152;447;98;8;18;7
07/01/2020;10;2939;8972;3325;4222;2273;467;93;3;21;14
07/01/2020;13;3037;9167;3242;4165;2129;429;91;4;37;6
07/01/2020;11;2970;9246;3343;4233;2128;486;89;8;26;4
07/01/2020;13;2971;9019;3273;4166;2170;438;85;6;23;4
07/01/2020;12;2892;9133;3327;4226;2185;415;104;5;30;9
07/01/2020;14;3002;8982;3317;4201;2218;443;98;11;35;8
