ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;20;3013;9193;3299;4265;2160;444;80;9;17;7
01/01/2020;6;2938;9025;3223;4171;2204;457;84;12;19;5
01/01/2020;17;2903;9011;3300;4260;2147;443;87;6;35;4
01/01/2020;16;2893;8964;3357;4274;2175;438;89;5;24;10
01/01/2020;15;2917;9109;3402;4311;2182;454;94;5;27;8
01/01/2020;11;2980;8989;3256;4177;2170;416;82;5;22;11
01/01/2020;9;2962;8966;3261;4224;2188;444;100;6;27;8
01/01/2020;14;2898;9081;3259;4156;2176;462;92;7;29;5
01/01/2020;9;2962;9089;3344;4173;2188;453;98;8;25;10
01/01/2020;10;2933;9075;3261;4199;2241;423;95;6;37;10
01/01/2020;19;2948;8955;3341;4203;2165;460;99;5;26;8
01/01/2020;13;2882;8964;3206;4294;2246;440;93;4;23;14
01/01/2020;15;3047;9007;3263;4208;2115;460;87;3;22;2
01/01/2020;9;2892;9184;3366;4246;2198;475;90;5;35;12
01/01/2020;10;2920;8801;3373;4183;2224;449;83;5;29;7
01/01/2020;9;3056;9090;3270;4197;2169;402;84;6;35;9
01/01/2020;8;2888;9137;3217;4158;2185;479;93;6;28;6
01/01/2020;14;2995;9148;3354;4231;2082;428;88;9;31;10
01/01/2020;11;3045;8973;3384;4238;2186;461;94;6;33;9
01/01/2020;10;2945;9061;3171;4142;2179;441;92;8;25;9
01/01/2020;9;3009;8995;3211;4219;2222;461;78;4;21;10
01/01/2020;12;2951;9125;3239;4171;2206;439;96;9;28;3
01/01/2020;13;2989;8954;3266;4180;2138;467;100;6;34;11
01/01/2020;10;2937;9049;3197;4180;2134;441;97;5;27;4
02/01/2020;12;2934;9063;3194;4342;2216;463;79;8;34;7
02/01/2020;14;2987;9087;3342;4224;2199;453;91;10;33;9
02/01/2020;15;2943;9028;3307;4206;2186;459;101;3;25;11
02/01/2020;15;2987;8969;3230;4231;2129;449;83;8;31;7
02/01/2020;12;2888;9243;3274;4177;2147;434;85;5;26;7
02/01/2020;12;3001;9082;3293;4192;2132;450;100;9;30;2
02/01/2020;15;2992;9195;3290;4181;2160;430;81;6;25;6
02/01/2020;13;3022;8974;3234;4249;2149;453;83;5;24;10
02/01/2020;6;2943;9074;3180;4179;2081;436;92;9;19;4
02/01/2020;12;2918;9202;3349;4200;2014;489;85;7;31;6
02/01/2020;10;2991;9155;3291;4273;2153;482;90;7;27;7
02/01/2020;13;3021;8951;3302;4215;2162;429;87;7;28;6
02/01/2020;13;2907;9067;3249;4277;2253;401;84;5;22;7
02/01/2020;11;2933;9057;3396;4168;2168;427;87;4;28;6
02/01/2020;12;3014;9087;3329;4149;2222;440;85;6;32;6
02/01/2020;9;3008;8986;3312;4059;2197;446;100;6;40;9
02/01/2020;5;2979;9101;3244;4193;2166;429;70;5;26;12
02/01/2020;12;2988;9158;3288;4211;2176;430;70;2;30;9
02/01/2020;17;2878;9156;3295;4226;2182;425;81;9;25;6
02/01/2020;9;2970;9016;3275;4316;2156;415;102;4;36;9
02/01/2020;10;2948;9074;3260;4181;2153;465;104;4;28;9
