ref_date;INTERVAL;50;100;200;250;500;1000;1500;2000;2500;5000
01/01/2020;13;3079;8919;3287;4248;2103;426;87;3;26;13
01/01/2020;12;2966;9262;3294;4202;2188;435;93;9;30;3
01/01/2020;9;2961;8943;3333;4248;2125;453;90;0;32;7
01/01/2020;15;2872;9074;3272;4216;2196;444;85;4;24;10
01/01/2020;11;3005;9158;3265;4135;2301;450;106;7;33;6
01/01/2020;7;2895;9110;3309;4220;2227;419;82;6;24;6
01/01/2020;14;3055;9053;3284;4253;2192;481;84;12;29;15
01/01/2020;17;2988;9029;3267;4155;2152;411;85;4;26;9
01/01/2020;9;3000;9211;3400;4233;2206;430;82;3;29;8
01/01/2020;12;2903;8873;3269;4175;2212;489;82;5;19;7
01/01/2020;8;3080;8957;3236;4155;2195;408;76;7;25;6
01/01/2020;10;3017;9042;3321;4138;2160;444;83;3;26;8
01/01/2020;15;3042;9053;3220;4182;2157;449;95;6;37;5
01/01/2020;9;2894;9138;3263;4251;2187;418;99;6;28;7
01/01/2020;12;2828;9079;3295;4151;2125;465;87;5;30;13
01/01/2020;15;2951;9083;3345;4313;2151;465;95;5;25;9
01/01/2020;9;2949;9104;3284;4105;2095;404;93;4;25;8
01/01/2020;8;2944;9033;3312;4093;2162;414;92;7;25;8
01/01/2020;10;2919;8944;3312;4060;2187;410;89;2;34;9
01/01/2020;8;2991;8966;3348;4111;2159;438;95;5;27;5
01/01/2020;13;2882;9182;3343;4171;2261;455;84;3;29;5
01/01/2020;14;2951;9026;3356;4204;2143;462;94;9;23;9
01/01/2020;13;2941;9146;3253;4223;2147;422;104;8;41;4
01/01/2020;16;3009;9169;3384;4190;2224;439;88;3;24;4
02/01/2020;10;3010;9052;3252;4214;2146;415;96;5;27;6
02/01/2020;10;2975;8895;3284;4243;2132;421;91;10;20;5
02/01/2020;7;2966;8886;3464;4238;2157;395;86;10;23;6
02/01/2020;13;2904;9049;3173;4155;2171;474;87;5;25;8
02/01/2020;9;2903;9111;3303;4234;2231;440;103;5;22;7
02/01/2020;14;2938;9222;3270;4274;2278;492;96;11;42;5
02/01/2020;14;2898;9172;3244;4183;2199;470;89;5;27;5
02/01/2020;9;2927;9116;3273;4173;2153;449;86;5;34;9
02/01/2020;11;2907;9095;3238;4211;2095;431;91;7;25;6
02/01/2020;10;2986;9228;3276;4242;2186;460;80;4;34;6
02/01/2020;13;2984;9021;3249;4208;2188;437;80;4;24;21
02/01/2020;6;2979;9030;3346;4169;2133;442;88;6;28;5
02/01/2020;15;3024;9069;3262;4191;2210;463;89;5;23;7
02/01/2020;13;2871;9045;3256;4155;2207;413;103;9;31;8
02/01/2020;16;2900;9218;3329;4104;2231;410;95;4;28;8
02/01/2020;9;2974;9137;3316;4171;2125;456;94;6;23;2
02/01/2020;10;2973;9108;3297;4278;2280;426;80;8;34;5
02/01/2020;11;2960;9213;3190;4203;2133;454;85;1;32;9
02/01/2020;8;2964;9070;3255;4223;2183;390;96;6;26;9
02/01/2020;12;2946;9061;3256;4100;2167;416;91;3;23;7
02/01/2020;12;2877;9045;3231;4169;2128;448;86;10;25;8
02/01/2020;7;2943;9122;3289;4159;2186;469;95;2;38;12
02/01/2020;11;2948;9167;3376;4206;2185;422;78;5;25;8
02/01/2020;9;3009;9045;3290;4271;2167;439;116;4;33;9
03/01/2020;11;2990;9085;3280;4217;2111;434;89;6;30;12
03/01/2020;13;2929;8942;3377;4146;2152;447;88;7;25;8
03/01/2020;10;2875;9187;3317;4216;2245;390;78;9;25;7
03/01/2020;8;2951;8917;3390;4219;2150;424;98;6;26;8
03/01/2020;9;2947;8981;3175;4214;2209;406;98;14;19;7
03/01/2020;16;3013;8898;3333;4321;2197;458;93;4;37;6
03/01/2020;9;2947;9165;3300;4251;2179;424;90;8;32;8
03/01/2020;16;3030;9075;3401;4291;2254;433;80;6;34;5
03/01/2020;14;2908;8998;3306;4193;2132;419;92;3;25;7
03/01/2020;16;2961;9084;3294;4221;2170;451;75;5;33;6
03/01/2020;14;2904;8925;3351;4257;2138;458;95;6;26;3
03/01/2020;13;3009;9130;3334;4246;2204;417;78;1;22;9
03/01/2020;6;2965;9023;3306;4221;2200;443;93;0;35;7
03/01/2020;8;3024;9061;3304;4310;2227;475;92;5;25;9
03/01/2020;8;2980;9152;3250;4216;2087;497;76;5;26;6
03/01/2020;14;2983;9116;3241;4193;2222;428;101;3;27;11
03/01/2020;11;2988;8999;3345;4133;2153;416;82;6;34;5
03/01/2020;12;2890;9190;3317;4178;2175;456;106;2;19;9
03/01/2020;12;2918;9060;3271;4211;2121;421;86;6;33;8
03/01/2020;15;2919;8989;3327;4231;2113;460;90;6;29;8
03/01/2020;10;2964;8977;3257;4123;2203;493;87;7;29;12
03/01/2020;14;2918;9102;3184;4121;2234;453;82;2;33;9
03/01/2020;10;2893;9077;3270;4108;2155;452;73;5;26;6
03/01/2020;12;2966;9025;3333;4070;2206;405;93;4;25;7
04/01/2020;9;3008;9139;3252;4230;2081;435;89;7;28;10
04/01/2020;13;2949;8995;3245;4207;2145;414;102;7;24;6
04/01/2020;14;2932;9093;3214;4178;2162;401;98;4;24;14
04/01/2020;18;2958;9110;3302;4294;2221;439;81;6;24;4
04/01/2020;8;3014;9193;3308;4083;2150;386;74;9;26;8
04/01/2020;13;2925;9169;3232;4289;2108;425;94;10;27;8
04/01/2020;12;2933;9068;3224;4164;2135;410;81;4;22;3
04/01/2020;13;2949;9010;3361;4198;2165;428;103;6;27;9
04/01/2020;7;2947;8915;3243;4263;2173;435;76;6;20;9
04/01/2020;13;2959;9010;3307;4171;2255;417;93;9;21;12
04/01/2020;16;3021;9126;3299;4210;2233;440;84;11;28;3
04/01/2020;7;2944;8947;3334;4150;2192;433;110;6;25;6
04/01/2020;14;2947;9065;3285;4162;2190;416;108;11;27;6
